churn,accountlength,internationalplan,numbervmailmessages,totaldayminutes,totaldaycalls,totaleveminutes,totalevecalls,totalnightminutes,totalnightcalls,totalintlminutes,totalintlcalls,numbercustomerservicecalls
0,150.0,0,0.0,126.0,99.0,238.5,73.0,285.1,100.0,10.2,6.0,3.0
0,43.0,0,0.0,168.4,125.0,243.8,89.0,214.7,102.0,11.1,2.0,1.0
0,35.0,0,0.0,105.6,129.0,258.2,129.0,213.1,77.0,8.7,3.0,0.0
0,98.0,0,0.0,206.5,92.0,176.2,152.0,232.8,115.0,12.4,5.0,5.0
0,112.0,0,0.0,217.1,76.0,205.2,100.0,185.7,91.0,9.4,3.0,2.0
1,16.0,0,0.0,229.6,78.0,205.7,108.0,166.2,91.0,10.8,2.0,0.0
0,84.0,0,0.0,138.6,102.0,199.0,93.0,204.1,137.0,7.8,4.0,0.0
1,94.0,0,0.0,234.4,103.0,279.3,109.0,234.2,121.0,2.0,2.0,1.0
0,84.0,0,0.0,181.5,129.0,130.7,112.0,186.5,118.0,8.5,4.0,1.0
1,66.0,0,0.0,167.3,91.0,230.0,68.0,191.7,118.0,10.6,5.0,1.0
0,74.0,0,0.0,221.1,124.0,110.8,94.0,240.1,112.0,10.6,3.0,0.0
0,119.0,0,0.0,222.8,122.0,163.2,107.0,160.6,112.0,11.2,6.0,1.0
0,73.0,0,0.0,183.4,80.0,242.0,115.0,201.4,100.0,7.5,3.0,4.0
0,92.0,1,0.0,264.3,91.0,160.9,115.0,198.6,73.0,9.3,5.0,0.0
0,21.0,0,0.0,146.0,78.0,109.7,79.0,247.4,108.0,6.8,7.0,0.0
1,122.0,0,0.0,157.1,134.0,184.9,122.0,197.2,59.0,8.5,5.0,4.0
0,133.0,1,0.0,127.3,108.0,251.3,81.0,135.0,88.0,10.3,3.0,1.0
0,145.0,0,0.0,187.9,110.0,197.0,117.0,167.0,108.0,4.8,4.0,2.0
0,25.0,0,0.0,178.8,90.0,141.2,72.0,203.0,99.0,8.4,5.0,2.0
0,64.0,0,0.0,97.2,80.0,186.2,90.0,189.0,92.0,10.4,6.0,2.0
0,85.0,0,0.0,259.8,85.0,242.3,117.0,168.8,72.0,5.4,1.0,0.0
0,126.0,0,0.0,256.5,112.0,199.5,90.0,188.3,122.0,7.0,5.0,3.0
0,76.0,0,0.0,169.5,77.0,124.0,87.0,219.4,92.0,10.0,3.0,0.0
1,113.0,0,0.0,239.7,47.0,282.9,110.0,238.4,88.0,8.7,3.0,2.0
1,224.0,1,0.0,171.5,99.0,160.0,103.0,212.4,102.0,5.0,2.0,1.0
0,117.0,0,0.0,239.9,84.0,174.8,106.0,209.5,93.0,9.8,2.0,0.0
0,115.0,0,0.0,184.1,98.0,327.0,73.0,212.5,106.0,7.5,6.0,2.0
0,51.0,0,0.0,259.9,114.0,176.2,94.0,77.2,112.0,15.3,1.0,1.0
0,100.0,0,0.0,203.8,122.0,283.1,76.0,197.3,83.0,12.5,3.0,0.0
0,129.0,1,0.0,192.9,131.0,185.5,101.0,205.2,130.0,10.9,4.0,1.0
0,163.0,0,0.0,122.4,129.0,113.4,108.0,180.2,97.0,12.5,7.0,1.0
0,140.0,0,0.0,173.2,91.0,196.8,106.0,209.3,128.0,11.2,5.0,3.0
0,49.0,0,0.0,119.4,69.0,273.3,92.0,214.4,153.0,12.4,7.0,2.0
1,46.0,0,0.0,250.3,100.0,260.6,90.0,195.0,104.0,13.3,2.0,2.0
0,148.0,0,0.0,178.3,98.0,282.6,110.0,181.0,98.0,11.4,4.0,1.0
0,112.0,0,0.0,243.4,77.0,182.1,97.0,259.2,94.0,12.8,2.0,1.0
0,78.0,0,0.0,155.0,106.0,175.3,101.0,155.6,125.0,11.8,5.0,2.0
0,155.0,0,0.0,190.3,123.0,301.3,96.0,214.6,134.0,8.0,3.0,1.0
1,100.0,0,0.0,278.0,76.0,176.7,74.0,219.5,126.0,8.3,4.0,0.0
0,113.0,0,0.0,155.0,93.0,330.6,106.0,189.4,123.0,13.5,3.0,1.0
0,81.0,0,0.0,153.5,99.0,197.6,102.0,198.5,86.0,6.3,2.0,2.0
0,99.0,0,0.0,155.3,93.0,265.7,95.0,145.7,67.0,12.4,4.0,0.0
0,135.0,0,0.0,246.8,129.0,187.8,121.0,154.5,109.0,12.6,5.0,1.0
0,85.0,1,0.0,165.4,107.0,196.0,126.0,349.2,110.0,9.6,7.0,2.0
0,70.0,0,0.0,59.5,103.0,257.2,106.0,208.3,86.0,11.1,6.0,0.0
0,88.0,0,0.0,138.3,116.0,236.0,138.0,179.1,110.0,9.6,4.0,3.0
0,55.0,0,0.0,286.7,100.0,134.4,121.0,192.9,122.0,6.9,5.0,2.0
0,75.0,0,0.0,117.3,114.0,201.1,61.0,107.9,82.0,12.2,3.0,1.0
0,85.0,0,0.0,127.9,107.0,271.2,124.0,202.2,76.0,12.5,5.0,0.0
0,91.0,0,0.0,149.0,115.0,245.3,105.0,260.0,94.0,8.3,3.0,0.0
1,97.0,0,0.0,256.4,125.0,273.9,100.0,222.7,101.0,11.1,1.0,1.0
1,88.0,0,0.0,264.8,124.0,245.4,112.0,160.5,115.0,14.8,2.0,1.0
0,60.0,0,0.0,98.2,88.0,180.5,69.0,223.6,69.0,9.3,2.0,2.0
0,54.0,0,0.0,159.8,99.0,264.0,64.0,115.7,70.0,9.7,7.0,2.0
0,109.0,0,0.0,184.0,120.0,120.4,119.0,153.7,86.0,11.0,3.0,0.0
0,90.0,0,0.0,261.8,128.0,220.6,104.0,136.6,91.0,9.6,5.0,1.0
0,115.0,0,0.0,147.9,109.0,228.4,117.0,299.7,90.0,9.6,9.0,3.0
0,91.0,0,0.0,133.7,75.0,195.3,87.0,280.5,89.0,5.9,2.0,0.0
1,71.0,1,0.0,178.2,113.0,167.8,94.0,182.1,111.0,13.6,3.0,3.0
0,112.0,0,0.0,170.4,103.0,200.2,71.0,258.3,100.0,11.6,4.0,1.0
0,44.0,0,0.0,240.3,146.0,164.6,83.0,240.7,106.0,10.6,2.0,1.0
0,78.0,0,0.0,75.0,116.0,248.7,87.0,176.0,83.0,9.5,6.0,3.0
0,149.0,0,0.0,69.1,117.0,136.3,100.0,181.7,53.0,6.3,3.0,1.0
0,74.0,0,0.0,148.5,111.0,146.5,42.0,289.2,83.0,9.9,6.0,3.0
0,50.0,0,0.0,258.1,106.0,161.4,106.0,225.1,110.0,11.7,5.0,1.0
0,140.0,0,0.0,149.8,134.0,164.4,98.0,294.7,124.0,8.1,2.0,1.0
0,99.0,0,0.0,190.4,102.0,158.1,107.0,271.5,92.0,11.2,4.0,2.0
0,166.0,0,0.0,181.4,108.0,253.8,54.0,112.3,94.0,11.6,6.0,1.0
0,124.0,0,0.0,151.1,123.0,187.4,104.0,255.4,93.0,5.3,3.0,1.0
0,74.0,0,0.0,155.7,116.0,173.7,63.0,257.4,97.0,8.1,4.0,0.0
0,117.0,0,0.0,149.9,95.0,256.1,110.0,212.7,92.0,13.3,13.0,2.0
0,85.0,0,0.0,222.3,132.0,231.5,101.0,223.5,75.0,11.0,2.0,3.0
0,102.0,1,0.0,233.8,103.0,221.6,131.0,146.9,106.0,12.8,3.0,0.0
0,76.0,0,0.0,204.2,100.0,292.6,139.0,244.3,105.0,10.5,2.0,0.0
0,165.0,0,0.0,242.9,126.0,209.8,65.0,228.4,126.0,0.0,0.0,1.0
0,130.0,0,0.0,150.4,119.0,230.5,99.0,186.3,76.0,12.3,4.0,1.0
0,78.0,0,0.0,208.9,119.0,252.4,132.0,280.2,120.0,12.8,7.0,0.0
1,55.0,1,0.0,191.9,91.0,256.1,110.0,203.7,101.0,14.3,6.0,1.0
1,92.0,1,0.0,130.7,113.0,260.6,122.0,244.2,98.0,9.4,2.0,2.0
0,18.0,0,0.0,273.6,93.0,114.6,116.0,250.6,120.0,8.2,4.0,1.0
0,161.0,1,0.0,156.1,114.0,180.3,63.0,179.6,115.0,11.1,9.0,2.0
0,144.0,0,0.0,177.5,93.0,287.4,75.0,180.5,118.0,11.9,3.0,2.0
1,75.0,1,0.0,211.3,61.0,105.6,119.0,175.9,63.0,9.7,4.0,4.0
0,95.0,0,0.0,175.2,91.0,244.4,109.0,75.8,95.0,7.5,2.0,1.0
1,93.0,1,0.0,216.9,61.0,207.4,120.0,221.7,110.0,17.5,5.0,1.0
0,80.0,0,0.0,206.3,97.0,154.9,98.0,263.6,82.0,12.4,12.0,0.0
0,41.0,0,0.0,159.3,66.0,125.9,75.0,261.9,76.0,11.1,5.0,1.0
1,92.0,0,0.0,154.0,122.0,329.8,88.0,288.0,117.0,5.6,2.0,3.0
0,73.0,0,0.0,198.3,94.0,279.3,101.0,146.2,87.0,14.8,8.0,3.0
0,62.0,0,0.0,172.8,101.0,204.8,97.0,240.8,90.0,9.1,8.0,2.0
0,96.0,0,0.0,98.2,100.0,307.2,88.0,182.5,120.0,7.6,1.0,2.0
0,52.0,0,0.0,214.7,68.0,158.6,138.0,123.4,114.0,9.4,4.0,2.0
0,87.0,0,0.0,168.2,92.0,224.7,100.0,169.5,99.0,12.9,3.0,1.0
0,41.0,0,0.0,202.9,97.0,153.8,104.0,113.5,92.0,9.0,3.0,3.0
0,112.0,0,0.0,261.4,108.0,154.5,102.0,130.9,90.0,11.6,2.0,1.0
1,88.0,0,0.0,73.3,86.0,161.4,82.0,239.6,76.0,8.2,3.0,4.0
0,61.0,0,0.0,45.0,108.0,151.3,74.0,152.9,94.0,9.8,6.0,2.0
0,87.0,0,0.0,231.3,105.0,171.7,108.0,67.7,136.0,13.0,6.0,1.0
0,176.0,0,0.0,47.4,125.0,167.8,90.0,163.1,107.0,10.5,8.0,2.0
0,30.0,0,0.0,227.4,88.0,182.5,100.0,191.7,134.0,12.5,3.0,0.0
0,46.0,0,0.0,124.8,133.0,157.3,143.0,199.3,72.0,8.6,4.0,2.0
0,100.0,1,0.0,68.5,110.0,337.1,115.0,205.2,99.0,12.1,9.0,0.0
0,77.0,0,0.0,163.0,112.0,219.1,89.0,233.4,66.0,6.7,3.0,2.0
0,67.0,0,0.0,310.4,97.0,66.5,123.0,246.5,99.0,9.2,10.0,4.0
0,194.0,0,0.0,48.4,101.0,281.1,138.0,218.5,87.0,18.2,1.0,1.0
0,165.0,0,0.0,216.6,126.0,190.8,104.0,224.7,123.0,12.4,8.0,0.0
0,59.0,0,0.0,107.8,113.0,216.6,125.0,217.5,92.0,9.9,3.0,2.0
0,26.0,0,0.0,234.5,109.0,216.5,129.0,191.6,94.0,3.5,6.0,3.0
1,69.0,1,0.0,279.8,90.0,248.7,91.0,171.0,118.0,8.4,10.0,2.0
1,111.0,0,0.0,172.8,58.0,183.1,108.0,158.8,104.0,7.9,3.0,4.0
0,157.0,0,0.0,224.5,111.0,200.7,99.0,116.6,118.0,11.5,2.0,2.0
1,44.0,0,0.0,288.1,112.0,258.0,92.0,192.4,90.0,10.2,4.0,3.0
0,61.0,1,0.0,78.2,103.0,195.9,149.0,108.0,100.0,10.1,6.0,2.0
0,65.0,0,0.0,148.7,80.0,259.0,94.0,149.5,107.0,12.7,6.0,2.0
0,123.0,0,0.0,159.5,77.0,303.8,92.0,226.9,120.0,12.0,4.0,0.0
1,74.0,0,0.0,174.1,96.0,251.1,94.0,257.6,123.0,8.3,5.0,2.0
0,125.0,0,0.0,131.8,97.0,136.7,100.0,308.2,119.0,7.7,6.0,2.0
0,80.0,0,0.0,160.6,103.0,237.0,109.0,245.1,88.0,10.7,1.0,1.0
0,99.0,0,0.0,145.6,106.0,98.3,106.0,230.8,83.0,10.9,5.0,1.0
0,97.0,0,0.0,211.0,76.0,189.0,100.0,123.0,102.0,4.7,4.0,3.0
0,85.0,1,0.0,216.0,73.0,188.2,117.0,147.1,98.0,3.6,7.0,2.0
0,108.0,0,0.0,293.0,88.0,160.6,101.0,143.9,87.0,10.0,6.0,2.0
0,51.0,0,0.0,181.5,108.0,196.9,87.0,187.2,119.0,10.3,2.0,1.0
0,44.0,1,0.0,62.3,92.0,275.0,82.0,138.7,108.0,10.8,3.0,1.0
1,44.0,0,0.0,228.1,121.0,276.5,79.0,279.8,77.0,9.9,5.0,2.0
0,92.0,0,0.0,201.9,74.0,226.8,119.0,217.5,80.0,13.7,6.0,3.0
0,110.0,0,0.0,149.8,112.0,180.0,93.0,140.0,119.0,11.7,4.0,2.0
1,113.0,0,0.0,209.4,151.0,347.3,113.0,246.0,116.0,7.4,2.0,1.0
0,104.0,0,0.0,164.2,109.0,155.4,90.0,168.9,117.0,10.7,8.0,1.0
0,165.0,0,0.0,150.5,75.0,193.1,93.0,311.6,93.0,10.3,2.0,1.0
1,104.0,0,0.0,234.2,128.0,293.1,92.0,183.9,79.0,9.8,6.0,0.0
0,110.0,0,0.0,55.3,102.0,164.7,124.0,200.7,108.0,10.2,5.0,1.0
0,90.0,1,0.0,221.8,97.0,203.8,134.0,215.8,154.0,8.4,4.0,1.0
0,114.0,0,0.0,169.6,85.0,58.9,86.0,179.3,124.0,7.4,8.0,1.0
1,101.0,0,0.0,89.7,118.0,260.1,79.0,170.1,93.0,13.5,11.0,5.0
0,109.0,0,0.0,218.9,105.0,299.9,87.0,158.6,110.0,11.3,4.0,2.0
0,82.0,0,0.0,125.7,96.0,207.6,137.0,183.1,103.0,12.9,2.0,1.0
0,92.0,0,0.0,176.3,85.0,93.4,125.0,207.2,107.0,9.6,1.0,2.0
0,90.0,0,0.0,205.7,138.0,161.9,83.0,269.7,104.0,12.5,6.0,2.0
0,124.0,0,0.0,157.5,70.0,130.7,79.0,193.4,98.0,9.6,4.0,3.0
0,39.0,0,0.0,160.4,68.0,102.6,103.0,235.3,106.0,9.1,5.0,2.0
0,84.0,0,0.0,159.0,80.0,167.9,128.0,167.6,101.0,12.3,5.0,1.0
0,102.0,0,0.0,102.6,89.0,246.0,77.0,170.5,140.0,9.1,4.0,2.0
1,62.0,1,0.0,159.7,86.0,197.5,76.0,121.6,105.0,13.9,6.0,0.0
0,143.0,0,0.0,202.8,109.0,165.8,104.0,143.9,71.0,4.6,4.0,1.0
0,53.0,0,0.0,57.5,95.0,265.5,131.0,244.3,128.0,11.6,6.0,3.0
0,30.0,0,0.0,169.9,144.0,225.2,118.0,169.7,93.0,11.4,7.0,1.0
1,112.0,0,0.0,335.5,77.0,212.5,109.0,265.0,132.0,12.7,8.0,2.0
0,129.0,0,0.0,139.5,119.0,289.3,105.0,129.4,97.0,13.1,8.0,0.0
0,28.0,0,0.0,187.8,94.0,248.6,86.0,208.8,124.0,10.6,5.0,0.0
0,111.0,0,0.0,146.2,55.0,261.5,83.0,163.2,116.0,8.7,3.0,3.0
0,91.0,0,0.0,231.8,120.0,150.6,106.0,269.2,129.0,11.6,7.0,3.0
0,90.0,0,0.0,193.7,83.0,154.2,79.0,299.0,60.0,12.7,3.0,1.0
0,151.0,0,0.0,156.4,108.0,233.4,118.0,195.7,141.0,7.7,6.0,4.0
0,79.0,0,0.0,130.2,119.0,290.9,121.0,194.8,140.0,14.0,6.0,3.0
0,153.0,0,0.0,195.4,107.0,154.6,96.0,142.8,97.0,11.6,6.0,1.0
1,110.0,1,0.0,293.3,79.0,188.5,90.0,266.9,91.0,14.5,4.0,0.0
0,163.0,0,0.0,191.3,89.0,193.9,87.0,268.4,121.0,12.8,4.0,1.0
0,126.0,0,0.0,122.4,88.0,143.8,111.0,157.0,106.0,11.5,3.0,1.0
0,172.0,0,0.0,215.7,140.0,146.3,84.0,264.6,83.0,7.1,1.0,3.0
0,126.0,0,0.0,161.4,110.0,220.6,125.0,249.2,78.0,5.1,2.0,0.0
0,97.0,0,0.0,144.2,91.0,226.7,137.0,144.6,72.0,13.8,4.0,3.0
0,87.0,0,0.0,256.2,105.0,160.7,102.0,249.4,80.0,7.4,2.0,4.0
0,97.0,0,0.0,112.7,119.0,217.7,109.0,152.1,76.0,6.5,5.0,1.0
1,76.0,0,0.0,299.5,125.0,226.7,92.0,210.7,134.0,13.7,4.0,0.0
0,140.0,0,0.0,194.8,107.0,170.9,99.0,225.1,93.0,13.9,4.0,0.0
0,169.0,0,0.0,100.8,112.0,230.0,69.0,193.6,95.0,9.5,2.0,0.0
0,36.0,0,0.0,177.9,129.0,224.6,87.0,306.3,102.0,10.8,6.0,2.0
0,121.0,0,0.0,150.7,105.0,197.3,133.0,169.0,116.0,9.2,15.0,1.0
0,106.0,0,0.0,128.6,83.0,134.0,114.0,210.6,113.0,11.4,2.0,0.0
0,88.0,0,0.0,161.5,92.0,173.5,108.0,206.2,95.0,7.9,4.0,2.0
0,74.0,0,0.0,165.3,120.0,198.5,106.0,208.5,102.0,9.8,3.0,1.0
0,83.0,0,0.0,195.0,92.0,210.5,83.0,180.6,92.0,11.0,13.0,0.0
0,49.0,0,0.0,213.8,79.0,265.1,93.0,239.8,128.0,15.6,7.0,0.0
0,88.0,0,0.0,192.0,91.0,127.6,127.0,155.6,125.0,7.5,5.0,1.0
1,79.0,0,0.0,261.7,97.0,210.6,48.0,256.7,83.0,6.0,3.0,3.0
0,140.0,0,0.0,235.5,81.0,257.2,130.0,103.1,111.0,11.5,4.0,2.0
0,105.0,0,0.0,213.4,100.0,204.9,52.0,179.7,93.0,9.5,6.0,1.0
1,79.0,0,0.0,157.6,85.0,194.1,92.0,231.5,86.0,9.4,10.0,5.0
0,55.0,0,0.0,175.6,147.0,161.8,118.0,289.5,55.0,9.3,4.0,0.0
0,130.0,0,0.0,242.5,101.0,102.8,114.0,142.4,89.0,9.3,2.0,2.0
0,34.0,0,0.0,151.0,102.0,131.4,101.0,186.6,86.0,9.9,7.0,0.0
0,139.0,0,0.0,138.1,103.0,164.5,100.0,134.9,63.0,8.3,2.0,1.0
1,109.0,0,0.0,264.7,69.0,305.0,120.0,197.4,86.0,9.5,9.0,1.0
0,63.0,0,0.0,211.2,80.0,237.7,93.0,259.2,58.0,12.3,2.0,0.0
0,152.0,0,0.0,197.1,126.0,130.1,76.0,78.1,100.0,7.4,4.0,3.0
0,147.0,0,0.0,205.3,95.0,166.7,128.0,240.6,84.0,7.8,4.0,1.0
0,120.0,0,0.0,252.0,120.0,150.2,106.0,151.8,96.0,9.6,1.0,2.0
0,27.0,0,0.0,193.8,102.0,118.9,104.0,135.9,124.0,9.2,3.0,0.0
0,171.0,0,0.0,231.2,135.0,188.7,74.0,206.9,124.0,12.3,1.0,1.0
0,151.0,0,0.0,175.3,106.0,144.3,87.0,160.2,88.0,11.8,5.0,0.0
0,60.0,0,0.0,125.1,99.0,248.8,62.0,211.3,79.0,11.2,3.0,3.0
0,119.0,0,0.0,176.8,90.0,224.7,81.0,204.6,77.0,7.5,15.0,1.0
0,43.0,0,0.0,241.9,101.0,129.4,121.0,264.8,104.0,5.9,3.0,1.0
0,42.0,0,0.0,241.2,134.0,116.5,114.0,152.2,91.0,10.6,4.0,0.0
0,84.0,0,0.0,217.1,99.0,236.0,68.0,118.3,120.0,9.4,4.0,1.0
0,65.0,0,0.0,195.4,110.0,181.2,109.0,178.5,105.0,8.9,4.0,0.0
1,75.0,1,0.0,222.4,78.0,327.0,111.0,208.0,104.0,8.7,9.0,1.0
0,116.0,0,0.0,189.5,90.0,189.8,118.0,205.8,83.0,13.1,2.0,1.0
0,107.0,0,0.0,123.1,100.0,158.4,82.0,256.1,82.0,9.3,5.0,0.0
0,123.0,0,0.0,159.1,94.0,241.6,119.0,202.4,120.0,6.5,1.0,1.0
0,110.0,0,0.0,100.1,90.0,233.3,93.0,204.4,57.0,11.1,8.0,3.0
0,176.0,0,0.0,223.2,76.0,214.4,131.0,154.4,80.0,10.1,2.0,3.0
0,108.0,0,0.0,187.4,101.0,199.9,126.0,216.1,107.0,12.6,8.0,1.0
0,71.0,0,0.0,277.5,104.0,131.8,121.0,126.9,101.0,8.2,2.0,1.0
0,88.0,0,0.0,189.8,111.0,197.3,101.0,234.5,111.0,14.9,3.0,2.0
0,137.0,0,0.0,147.2,119.0,192.8,91.0,172.7,105.0,10.2,4.0,1.0
0,82.0,0,0.0,185.8,36.0,276.5,134.0,192.1,104.0,5.7,7.0,4.0
0,165.0,0,0.0,154.2,91.0,268.6,108.0,188.8,99.0,10.9,4.0,6.0
0,96.0,0,0.0,97.6,98.0,105.5,118.0,220.2,105.0,11.6,9.0,1.0
0,156.0,0,0.0,178.8,94.0,178.4,97.0,169.2,77.0,7.5,3.0,1.0
0,63.0,0,0.0,149.3,104.0,273.6,75.0,206.6,72.0,9.1,4.0,0.0
0,37.0,0,0.0,206.0,89.0,186.0,88.0,307.1,86.0,8.4,11.0,0.0
0,98.0,0,0.0,216.8,86.0,190.8,114.0,187.5,79.0,11.0,9.0,0.0
0,121.0,0,0.0,103.3,110.0,129.1,82.0,167.1,113.0,10.7,3.0,0.0
0,94.0,0,0.0,139.4,95.0,159.1,92.0,128.2,129.0,7.7,3.0,0.0
0,99.0,0,0.0,191.2,110.0,163.9,102.0,243.6,114.0,14.1,3.0,1.0
0,161.0,0,0.0,221.7,95.0,193.0,82.0,194.1,113.0,6.5,4.0,3.0
0,99.0,0,0.0,62.9,81.0,231.0,64.0,168.9,121.0,8.5,5.0,1.0
0,108.0,0,0.0,215.6,78.0,195.3,119.0,194.4,65.0,3.6,5.0,1.0
0,139.0,0,0.0,203.2,81.0,152.5,99.0,197.8,76.0,9.7,3.0,2.0
0,69.0,0,0.0,195.3,70.0,216.7,108.0,259.9,119.0,12.5,4.0,3.0
0,129.0,0,0.0,143.7,114.0,297.8,98.0,212.6,86.0,11.4,8.0,4.0
0,106.0,0,0.0,114.4,104.0,78.3,101.0,232.7,78.0,0.0,0.0,2.0
0,158.0,0,0.0,222.8,101.0,203.0,128.0,210.6,106.0,6.9,2.0,2.0
1,115.0,1,0.0,249.9,95.0,242.5,104.0,151.7,121.0,15.3,6.0,1.0
0,67.0,0,0.0,210.7,116.0,219.2,86.0,179.7,83.0,7.2,6.0,1.0
0,127.0,0,0.0,182.3,124.0,169.9,110.0,184.0,116.0,9.3,3.0,1.0
0,78.0,0,0.0,190.3,88.0,194.5,89.0,256.5,109.0,11.7,5.0,2.0
0,113.0,0,0.0,215.6,96.0,193.4,127.0,105.4,115.0,13.5,3.0,1.0
0,78.0,0,0.0,137.4,109.0,237.6,49.0,206.7,136.0,14.0,11.0,3.0
0,57.0,0,0.0,149.3,100.0,200.2,110.0,231.7,101.0,11.9,3.0,2.0
0,82.0,0,0.0,143.7,116.0,170.7,99.0,287.7,95.0,7.8,5.0,1.0
0,64.0,0,0.0,224.8,111.0,190.0,101.0,221.4,110.0,9.2,2.0,1.0
1,94.0,0,0.0,271.2,105.0,202.6,105.0,221.6,51.0,11.5,3.0,3.0
0,90.0,0,0.0,207.2,121.0,292.5,104.0,226.3,103.0,8.0,1.0,2.0
0,48.0,0,0.0,300.4,94.0,133.2,103.0,197.4,94.0,7.2,5.0,2.0
0,169.0,1,0.0,57.1,98.0,199.7,78.0,274.7,103.0,6.5,6.0,3.0
1,68.0,0,0.0,162.1,86.0,155.0,86.0,189.7,87.0,11.0,9.0,5.0
1,91.0,1,0.0,145.0,89.0,175.8,102.0,223.7,151.0,16.7,3.0,2.0
0,68.0,0,0.0,159.5,123.0,240.8,93.0,210.3,76.0,11.4,3.0,1.0
0,101.0,0,0.0,190.7,72.0,208.6,103.0,203.8,111.0,8.8,8.0,1.0
0,66.0,0,0.0,34.0,133.0,278.6,61.0,129.6,120.0,11.5,3.0,0.0
0,158.0,0,0.0,202.0,126.0,163.5,86.0,195.4,84.0,10.4,6.0,1.0
0,78.0,0,0.0,191.7,122.0,241.4,88.0,203.5,86.0,9.1,5.0,1.0
0,120.0,0,0.0,150.6,85.0,119.0,128.0,232.9,123.0,6.4,2.0,1.0
0,155.0,0,0.0,184.6,102.0,196.0,117.0,226.5,122.0,7.8,1.0,1.0
0,106.0,0,0.0,220.7,120.0,270.2,95.0,121.6,113.0,8.7,5.0,1.0
0,87.0,1,0.0,167.3,119.0,198.5,119.0,133.1,88.0,11.0,6.0,1.0
0,90.0,0,0.0,109.6,88.0,137.6,108.0,159.7,121.0,11.0,5.0,2.0
0,41.0,0,0.0,209.9,105.0,121.9,105.0,253.7,104.0,9.6,4.0,1.0
0,69.0,0,0.0,167.5,76.0,242.1,92.0,101.2,103.0,11.4,4.0,2.0
0,33.0,0,0.0,213.9,88.0,239.8,119.0,148.7,71.0,9.8,14.0,2.0
0,112.0,0,0.0,115.8,108.0,243.3,111.0,184.6,78.0,13.1,5.0,1.0
0,128.0,0,0.0,187.3,84.0,270.8,95.0,206.4,68.0,10.1,5.0,1.0
0,27.0,0,0.0,201.2,128.0,227.2,100.0,145.8,91.0,8.4,3.0,2.0
0,161.0,1,0.0,189.6,78.0,267.4,117.0,184.5,137.0,1.3,6.0,1.0
0,113.0,0,0.0,187.6,97.0,208.2,118.0,158.9,101.0,8.7,6.0,2.0
1,122.0,1,0.0,230.9,132.0,243.2,99.0,182.4,57.0,11.0,2.0,0.0
0,74.0,0,0.0,230.9,93.0,223.0,78.0,157.8,101.0,9.7,2.0,3.0
0,106.0,0,0.0,187.1,104.0,250.2,117.0,144.9,81.0,11.0,3.0,1.0
0,179.0,0,0.0,170.7,54.0,191.1,108.0,214.6,107.0,13.3,4.0,1.0
0,77.0,0,0.0,189.5,112.0,207.0,95.0,214.1,91.0,9.2,7.0,0.0
1,127.0,1,0.0,176.9,110.0,167.9,100.0,182.2,138.0,7.7,2.0,1.0
0,80.0,0,0.0,161.1,99.0,198.8,81.0,228.4,116.0,10.6,4.0,1.0
0,106.0,0,0.0,169.4,107.0,197.2,71.0,202.2,79.0,10.7,4.0,1.0
0,167.0,1,0.0,219.1,100.0,242.9,90.0,168.9,101.0,10.1,4.0,2.0
0,107.0,1,0.0,273.5,104.0,183.8,68.0,153.8,67.0,11.0,9.0,2.0
0,112.0,1,0.0,161.9,138.0,200.9,114.0,134.0,134.0,10.7,4.0,1.0
0,103.0,1,0.0,62.8,124.0,170.4,66.0,280.2,78.0,9.4,4.0,3.0
0,69.0,0,0.0,228.2,70.0,263.7,80.0,142.6,60.0,10.7,5.0,3.0
0,85.0,0,0.0,209.8,82.0,194.5,94.0,200.4,85.0,11.3,3.0,0.0
1,24.0,0,0.0,265.6,86.0,208.8,102.0,182.5,105.0,11.1,6.0,2.0
0,90.0,0,0.0,214.9,97.0,117.8,117.0,133.7,78.0,11.8,2.0,2.0
0,137.0,0,0.0,110.5,79.0,223.2,111.0,169.5,64.0,10.5,3.0,3.0
0,38.0,0,0.0,137.8,86.0,286.3,76.0,167.0,77.0,14.1,3.0,2.0
0,45.0,0,0.0,112.8,108.0,218.8,120.0,240.2,106.0,9.0,3.0,2.0
0,73.0,0,0.0,187.3,118.0,239.7,90.0,167.5,108.0,15.1,2.0,1.0
0,92.0,0,0.0,197.0,84.0,269.3,105.0,158.9,105.0,10.8,4.0,1.0
1,68.0,1,0.0,148.5,126.0,219.4,125.0,198.5,121.0,14.5,7.0,1.0
0,108.0,0,0.0,246.2,102.0,202.4,134.0,180.1,95.0,9.4,5.0,1.0
0,84.0,0,0.0,191.0,88.0,318.8,119.0,247.3,79.0,6.5,4.0,0.0
0,134.0,0,0.0,208.3,86.0,253.6,89.0,291.0,86.0,12.6,3.0,1.0
0,72.0,0,0.0,253.0,73.0,219.3,78.0,210.8,89.0,9.8,4.0,0.0
0,83.0,0,0.0,202.3,87.0,201.5,111.0,101.7,82.0,6.8,4.0,0.0
0,137.0,0,0.0,174.4,120.0,156.3,98.0,136.5,121.0,10.2,5.0,0.0
0,123.0,0,0.0,194.0,118.0,242.0,114.0,146.3,108.0,12.1,4.0,1.0
0,58.0,0,0.0,234.8,89.0,106.8,131.0,178.5,122.0,9.9,6.0,0.0
0,156.0,0,0.0,123.7,96.0,103.0,80.0,189.4,82.0,13.1,4.0,1.0
